nom,ville,cp,region,lat,lon
Pharmacie du Port,Ciboure,,Nouvelle-Aquitaine,43.3848228,-1.6672999
Pharmacie Marceau,Limoges,87100.0,Nouvelle-Aquitaine,45.8396943,1.2592542
Pharmacie Donibane,Saint Jean de Luz,64500.0,Nouvelle-Aquitaine,43.3993482,-1.6415674
Pharmacie Laffargue Labie,,,Nouvelle-Aquitaine,44.7740462,-0.5977441
Pharmacie Barse-Dunglas,,,Nouvelle-Aquitaine,44.8665489,-0.5821815
Pharmacie Picat,Saint-Julien-en-Born,40170.0,Nouvelle-Aquitaine,44.0687266,-1.2291174
Pharmacie Bardin & Soules,Cambo-les-Bains,64250.0,Nouvelle-Aquitaine,43.360624,-1.3992942
Pharmacie de Rivet,,,Nouvelle-Aquitaine,45.1686814,1.4950704
Pharmacie du Pintey,,,Nouvelle-Aquitaine,44.9303968,-0.2409936
Pharmacie Richard,,,Nouvelle-Aquitaine,44.9241141,-0.2732181
Pharmacie Dunoguier,Labastide-d'Armagnac,40240.0,Nouvelle-Aquitaine,43.9689589,-0.1872432
Pharmacie de la Pallice,La Rochelle,17000.0,Nouvelle-Aquitaine,46.1629936,-1.2083593
Pharmacie Pascale Cazaux,,,Nouvelle-Aquitaine,44.8310653,-0.5842435
Pharmacie de Beaubreuil,,,Nouvelle-Aquitaine,45.8798675,1.2925842
Pharmacie Crivelli,,,Nouvelle-Aquitaine,46.5586336,0.0723353
Pharmacie du Stade,,,Nouvelle-Aquitaine,43.2904708,-0.394355
Pharmactiv,,,Nouvelle-Aquitaine,43.2825555,-0.2698355
Pharmacie des Essarts,,,Nouvelle-Aquitaine,45.6474576,0.1324466
Pharmacie Herboristerie Victor Hugo,,,Nouvelle-Aquitaine,43.4918123,-1.4749843
Pharmacie Fénelon,,,Nouvelle-Aquitaine,45.1817467,0.7211358
Pharmacie du Cap de Gascogne,Saint Sever,40500.0,Nouvelle-Aquitaine,43.7476421,-0.5626661
Pharmacie de Payzac,,,Nouvelle-Aquitaine,45.4008592,1.2182788
Pharmacie Lutetia,Villeneuve-sur-lot,47300.0,Nouvelle-Aquitaine,44.410619,0.7086003
Pharmacie de la Briance,,,Nouvelle-Aquitaine,45.7553576,1.2754166
Pharmacie du Square,Tarnos,40220.0,Nouvelle-Aquitaine,43.5419625,-1.4841745
Pharmacie de l'Océan,Tarnos,40220.0,Nouvelle-Aquitaine,43.5257376,-1.4635583
Pharmacie de l'Océan,,,Nouvelle-Aquitaine,45.0045397,-1.1986088
Pharmacie du Pays d'Aigre,Aigre,16140.0,Nouvelle-Aquitaine,45.8948889,0.0104858
Pharmacie de Barétous,Aramits,64570.0,Nouvelle-Aquitaine,43.1224277,-0.7274795
Pharmacie de la Vallée d'Aspe,Bedous,64490.0,Nouvelle-Aquitaine,42.9981014,-0.6012626
Pharmacie Dumont,,,Nouvelle-Aquitaine,45.1379543,2.0991437
Pharmacie du Fronton,Saint-Martin-de-Hinx,40390.0,Nouvelle-Aquitaine,43.5815874,-1.2683673
Pharmacie Goncalves,Le Palais-sur-Vienne,87410.0,Nouvelle-Aquitaine,45.8650432,1.3240289
Pharmacie Etcheverria Andrein,Hasparren,64240.0,Nouvelle-Aquitaine,43.3839732,-1.3055622
Grande Pharmacie Malemortoise,,,Nouvelle-Aquitaine,45.1698357,1.5630655
Pharmacie de Monsalut,,,Nouvelle-Aquitaine,44.7691539,-0.6973383
Pharmacie du Val d'Adour,,64240.0,Nouvelle-Aquitaine,43.4936762,-1.2944531
Pharmacie de l'Église,,,Nouvelle-Aquitaine,44.8531284,0.4831171
Pharmacie Santé Soleil,,,Nouvelle-Aquitaine,44.8542598,0.4832689
Pharmacie de l'Alouette,,,Nouvelle-Aquitaine,44.798558,-0.664454
Pharmacie Chatenet,,,Nouvelle-Aquitaine,45.3915256,1.1387649
Pharmacie de Villeneuve du Bez,,,Nouvelle-Aquitaine,45.1499106,1.1544009
Pharmacie de l'avenue Marcel Dassault,,,Nouvelle-Aquitaine,44.8483805,-0.6855075
Pharmacie Pouloux,,,Nouvelle-Aquitaine,45.5375169,1.7942972
Pharmacie Gazinet Nord,,,Nouvelle-Aquitaine,44.7786423,-0.688802
Pharmacie d'Auros,,,Nouvelle-Aquitaine,44.4946406,-0.1440524
Pharmacie des Châtaigniers,Villefranche-du-Périgord,24550.0,Nouvelle-Aquitaine,44.6310471,1.0750779
Pharmacie Rocade,,,Nouvelle-Aquitaine,44.8530664,0.4840439
Pharmacie du Marché,,,Nouvelle-Aquitaine,44.8537075,0.4838971
Pharmacie Santé Soleil,,,Nouvelle-Aquitaine,44.8543607,0.4829623
Pharmacie Cambou,,,Nouvelle-Aquitaine,44.8423351,0.3810319
Pharmacie de Gardonne,,,Nouvelle-Aquitaine,44.837074,0.3348989
Pharmacie Pariaud Devezis,,,Nouvelle-Aquitaine,44.9471223,0.0566363
,,,Nouvelle-Aquitaine,45.0557794,1.1523602
Pharmacie Dora L'Étang,Préchac,33730.0,Nouvelle-Aquitaine,44.3980589,-0.3556125
Pharmacie de la Place,,,Nouvelle-Aquitaine,45.4009317,2.4985573
Pharmacie Moléon,,,Nouvelle-Aquitaine,44.5424423,-0.2522631
Pharmacie Jean Jaurès,,,Nouvelle-Aquitaine,45.83011,1.2600142
Pharmacie des Bancs,,,Nouvelle-Aquitaine,45.8287747,1.2587787
Pharmacie Etoubleau,,,Nouvelle-Aquitaine,45.9066239,1.6073148
Pharmacie Bolik,,,Nouvelle-Aquitaine,45.3774344,-0.5710803
Ma Pharmacie Belcier,,,Nouvelle-Aquitaine,44.8225352,-0.5530796
Pharmacie de Louvie,,64260.0,Nouvelle-Aquitaine,43.0865592,-0.4191485
Pharmacie Chambres,,,Nouvelle-Aquitaine,43.4843882,-1.5281617
Pharmacie du Milan,,,Nouvelle-Aquitaine,44.7171281,-0.5100971
,,,Nouvelle-Aquitaine,44.3012667,0.339235
Pharmacie du Quartier Brune,,,Nouvelle-Aquitaine,45.1526806,1.5400673
Pharmacie du Musée,,33000.0,Nouvelle-Aquitaine,44.8364267,-0.5759317
Pharmacie des Quatr'ânes,Rochefort,17300.0,Nouvelle-Aquitaine,45.9546555,-0.9769276
Plantier,,,Nouvelle-Aquitaine,43.116201,-0.8629236
Pharmacie Fabier Baril,Le Gua,17600.0,Nouvelle-Aquitaine,45.7265601,-0.9437205
Pharmacie Gruber Corre,Agonac,24460.0,Nouvelle-Aquitaine,45.2916304,0.750974
Pharmacie de Pontaillac,,,Nouvelle-Aquitaine,45.627062,-1.0512968
Allard-Bonneau,Périgueux,24000.0,Nouvelle-Aquitaine,45.200654,0.6943459
Pharmacie Aubertot,,,Nouvelle-Aquitaine,45.8238361,-1.1034491
Pharmacie Vincent,,,Nouvelle-Aquitaine,45.6721935,-1.0108019
Pharmacie Thomas,Dax,40100.0,Nouvelle-Aquitaine,43.6915333,-1.0504496
Pharmacie de la Gare des Bénédictins,,,Nouvelle-Aquitaine,45.8372763,1.2662709
Pharmacie des Cinq Cantons,Anglet,64600.0,Nouvelle-Aquitaine,43.4950389,-1.5299227
Pharmacie Cronier-Vinsonneau,Saint-Paul-lès-Dax,40990.0,Nouvelle-Aquitaine,43.729272,-1.0495931
Pharmacie Baert Umbricht,,,Nouvelle-Aquitaine,43.7107115,-0.8348324
Pharmacie de l'Imaginaire,,,Nouvelle-Aquitaine,45.127605,1.303378
Pharmacie Bignon,,,Nouvelle-Aquitaine,45.1285457,1.3027554
Pharmacie Moine-Roger,,,Nouvelle-Aquitaine,45.1297955,1.3008948
Pharmacie jean-paul Heynard,,,Nouvelle-Aquitaine,44.8358509,0.7246608
Pharmacie des Tilleuls,,,Nouvelle-Aquitaine,43.1857687,-0.1150835
Pharmacie des Allées,,,Nouvelle-Aquitaine,44.8532095,-0.0435923
Pharmacie Houssin,,,Nouvelle-Aquitaine,43.7359239,-1.0507097
Pharmacie Aberouette - Dumartin,,,Nouvelle-Aquitaine,43.8635014,-0.7032116
Pharmacie Curutchet,,,Nouvelle-Aquitaine,43.7865873,-0.929324
Pharmacie Constantin,,,Nouvelle-Aquitaine,44.8533891,-0.0429601
Ma Pharmacie du Lycée,,,Nouvelle-Aquitaine,44.8039313,-0.5930592
Pharmacie de la Cale,Boucau,64340.0,Nouvelle-Aquitaine,43.5234587,-1.4896602
Pharmacie des Thermes,Dax,40100.0,Nouvelle-Aquitaine,43.7108495,-1.0551392
Pharmacie du Sablar,Dax,40100.0,Nouvelle-Aquitaine,43.7132452,-1.0575822
Pharmacie Despujols,Dax,40100.0,Nouvelle-Aquitaine,43.7145342,-1.0541199
Pharmacie des Arènes,Dax,40100.0,Nouvelle-Aquitaine,43.7137444,-1.0477436
Pharmacie de la Barre,,,Nouvelle-Aquitaine,43.5114089,-1.5001122
Pharmacie des Terres Neuves,,,Nouvelle-Aquitaine,44.8155975,-0.550822
Pharmacie des 7 Provinces,Saint-Jean-de-Luz,64500.0,Nouvelle-Aquitaine,43.3879768,-1.6629248
Pharmacie Vaslin,Saint-Jean-de-Luz,64500.0,Nouvelle-Aquitaine,43.3876457,-1.6613552
Pharmacie L'Hortolary,,,Nouvelle-Aquitaine,45.8298283,1.2970407
Pharmacie Guillard,Aire-sur-l'Adour,40800.0,Nouvelle-Aquitaine,43.7078776,-0.2612159
Pharmacie Duhau,,,Nouvelle-Aquitaine,45.3304363,-0.0446172
Pharmacie du Roussillon,,,Nouvelle-Aquitaine,45.8176242,1.2228766
Pharmacie du 110,,,Nouvelle-Aquitaine,46.3192863,-0.4499541
Pharmacie Benhamou,,,Nouvelle-Aquitaine,44.0755522,0.5208647
Pharmacie de la Porte du Pin,,,Nouvelle-Aquitaine,44.2048606,0.6256703
,,,Nouvelle-Aquitaine,45.0434848,-0.5619264
Pharmacie de Compostelle,,,Nouvelle-Aquitaine,44.7933639,-0.6059876
Pharmacie de l'Ecole Normale,Bordeaux,33200.0,Nouvelle-Aquitaine,44.8475298,-0.6006042
Pharmacie Bottéon Ducasse,,,Nouvelle-Aquitaine,44.0564312,0.2579362
Pharmacie Du Chateau,,,Nouvelle-Aquitaine,45.2858547,-0.4103898
Pharmacie Thermale,,,Nouvelle-Aquitaine,43.6585398,-1.1881978
Ma pharmacie Bosc,,,Nouvelle-Aquitaine,44.8154879,-0.5518136
Grande Pharmacie de la Rocade,,,Nouvelle-Aquitaine,44.7984273,-0.643871
Pharmacie de La Taille,Villenave-d'Ornon,33140.0,Nouvelle-Aquitaine,44.7634079,-0.565615
La Pharmacie Principale,,,Nouvelle-Aquitaine,45.1447322,0.5288336
Pharmacie de la Grand' Cour,,,Nouvelle-Aquitaine,46.6966671,0.4261563
Pharmacie du Bourg,Villenave-d'Ornon,33140.0,Nouvelle-Aquitaine,44.771445,-0.5411491
Pharmacie Dolati,Pessac,33600.0,Nouvelle-Aquitaine,44.8023007,-0.62531
Pharmacie de Ma Campagne,,,Nouvelle-Aquitaine,45.6327637,0.1541367
Pharmacie City Rocade,Bordeaux,33000.0,Nouvelle-Aquitaine,44.8279645,-0.5847252
Pharmacie Delage,,,Nouvelle-Aquitaine,44.7267458,1.1464846
Grande Pharmacie de Cauderan,Bordeaux,33200.0,Nouvelle-Aquitaine,44.8523736,-0.6148578
Pharmacie Régine Alazet,Sos,47170.0,Nouvelle-Aquitaine,44.0425031,0.1405592
Pharmacie de la Place,,,Nouvelle-Aquitaine,45.8403506,1.2579448
Pharmacie de la Liberté,,,Nouvelle-Aquitaine,44.1955045,0.6165365
Pharmacie des Abies,,79240.0,Nouvelle-Aquitaine,46.6317665,-0.576623
Pharmacie Atlantis,,,Nouvelle-Aquitaine,44.8549967,-0.5954438
Pharmacie du Parc Palmer,,,Nouvelle-Aquitaine,44.8615111,-0.5202464
Pharmacie Clement,,,Nouvelle-Aquitaine,45.0273918,-0.7984665
Pharmacie Lecat,,,Nouvelle-Aquitaine,45.3071245,-0.9405092
Pharmacie des Gascons,Bayonne,64100.0,Nouvelle-Aquitaine,43.499373,-1.4558977
Pharmacie Grilleau,,,Nouvelle-Aquitaine,46.313158,-0.9924112
Pharmacie Demange,Bénesse-Maremne,40230.0,Nouvelle-Aquitaine,43.633964,-1.3603225
Pharmacie Chevalier-Émauré,,,Nouvelle-Aquitaine,46.786117,0.1809412
Pharmacie Chevalier-Emauré,,,Nouvelle-Aquitaine,46.7860051,0.1818977
Pharmacie de la météorite,Rochechouart,87600.0,Nouvelle-Aquitaine,45.824022,0.8207242
Pharmacie Viallet,Sauveterre-de-Béarn,64390.0,Nouvelle-Aquitaine,43.3984886,-0.9399248
,,,Nouvelle-Aquitaine,45.2035597,-0.7528448
,,,Nouvelle-Aquitaine,44.8690771,1.0441411
Pharmacie Rocade du Clos Saint-Pierre,,,Nouvelle-Aquitaine,43.4840049,-1.4665754
Pharmacie du Quartier Neuf,Saint-Martin-de-Seignanx,40390.0,Nouvelle-Aquitaine,43.5288521,-1.390452
Pharmacie d'Espagne,,,Nouvelle-Aquitaine,43.4895934,-1.477143
Pharmacie du Progrès,Boucau,64340.0,Nouvelle-Aquitaine,43.5272998,-1.4921291
Pharmacie Martin,,,Nouvelle-Aquitaine,46.2550317,-1.0179934
Pharmacie Les Platanes,Tarnos,40220.0,Nouvelle-Aquitaine,43.5344929,-1.4532791
Pharmacie des Palmiers,,,Nouvelle-Aquitaine,44.6563207,-1.1757094
Pharmacie de la Mairie,,,Nouvelle-Aquitaine,43.480972,-1.5150307
Pharmacie d'Aritxague,,,Nouvelle-Aquitaine,43.4768876,-1.4932957
Pharmacie de Montbrun,,,Nouvelle-Aquitaine,43.5039216,-1.5025155
Pharmacie Moderne de Tarnos,Tarnos,40220.0,Nouvelle-Aquitaine,43.5395776,-1.4611595
Pharmacie de Marracq,,,Nouvelle-Aquitaine,43.4789428,-1.4846205
Pharmacie Dufau,Bayonne,64100.0,Nouvelle-Aquitaine,43.5026107,-1.4519899
Pharmacie des Pontots,,,Nouvelle-Aquitaine,43.4894984,-1.5004318
Pharmacie Carton,Anglet,64600.0,Nouvelle-Aquitaine,43.4859999,-1.514621
,,,Nouvelle-Aquitaine,45.0093906,0.1635075
Pharmacie Albert,,,Nouvelle-Aquitaine,46.868114,-0.7950804
Pharmacie de Chauray,Chauray,79180.0,Nouvelle-Aquitaine,46.3559645,-0.3809388
Lafayette,,,Nouvelle-Aquitaine,43.482828,-0.7477918
Pharmacie Oruezabal,,,Nouvelle-Aquitaine,44.8772764,-0.5266119
,,,Nouvelle-Aquitaine,45.8475235,0.288662
,,,Nouvelle-Aquitaine,45.7406084,0.2418331
Pharmacie de la Source,,,Nouvelle-Aquitaine,45.4363999,-0.4529828
,,,Nouvelle-Aquitaine,43.4857397,-1.3377481
Pharmacie de Basse Navarre,,,Nouvelle-Aquitaine,43.3280341,-1.0335104
Pharmacie Goux,Saint-Palais,64120.0,Nouvelle-Aquitaine,43.327214,-1.0336194
Pharmacie Centrale,,,Nouvelle-Aquitaine,43.3716869,-0.6291982
Pharmacie Roncevaux,,,Nouvelle-Aquitaine,43.3735691,-0.6291106
,,,Nouvelle-Aquitaine,45.2781137,0.5481808
Pharmacie de la République,,,Nouvelle-Aquitaine,43.3964652,-0.5721392
Pharmacie Barrouilhet,,,Nouvelle-Aquitaine,43.3980868,-0.5709103
Pharmacie du Forum,,,Nouvelle-Aquitaine,44.8142104,-0.5889063
Pharmacie Laurend,Sauveterre-de-Béarn,64390.0,Nouvelle-Aquitaine,43.398093,-0.9424344
,,,Nouvelle-Aquitaine,44.4315304,-0.2133767
,,,Nouvelle-Aquitaine,44.4318932,-0.2116948
Grande pharmacie de la gare,Tulle,19000.0,Nouvelle-Aquitaine,45.2603911,1.7566313
Grande Pharmacie de Madran,Pessac,33600.0,Nouvelle-Aquitaine,44.8048987,-0.655967
Pharmacie du Champ de Foire,Saint-Junien,87200.0,Nouvelle-Aquitaine,45.8901802,0.9028254
Viadys,,,Nouvelle-Aquitaine,43.3223656,-0.7605146
Pharmacie de la Gare du Midi,,,Nouvelle-Aquitaine,43.4803973,-1.5587768
,,,Nouvelle-Aquitaine,46.3603114,-0.1132171
Pharmacie des 6 Vallées,,,Nouvelle-Aquitaine,46.4307955,0.2635619
,,,Nouvelle-Aquitaine,46.4266381,0.2613678
Pharmacie de La Mauvendiere,,,Nouvelle-Aquitaine,45.8329781,1.2486313
Pharmacie de Thouars,,,Nouvelle-Aquitaine,44.791057,-0.5879428
Pharmacie Pessac France,,,Nouvelle-Aquitaine,44.7951154,-0.6689197
Pharmacie du Minage,,,Nouvelle-Aquitaine,46.1627139,-1.149447
Pharmacie du Midi,,,Nouvelle-Aquitaine,45.8267629,1.2584493
,,,Nouvelle-Aquitaine,45.5832503,1.1156883
,,,Nouvelle-Aquitaine,44.2981402,0.3439323
Du val de Nive,,,Nouvelle-Aquitaine,43.3938678,-1.4563903
Pharmacie Dauney,Magescq,40140.0,Nouvelle-Aquitaine,43.7775964,-1.2181392
Pharmacie du Coidrat,Pisany,17600.0,Nouvelle-Aquitaine,45.7005322,-0.7798933
Pharmacie Gafsi,Villefranque,64990.0,Nouvelle-Aquitaine,43.4374585,-1.4538431
Pharmacie du Château,,,Nouvelle-Aquitaine,45.7410779,0.3843561
Pharmacie de Béhobie,,,Nouvelle-Aquitaine,43.3454939,-1.7622281
pharmacie des Corsaires,La Rochelle,17000.0,Nouvelle-Aquitaine,46.1691545,-1.1703961
,,,Nouvelle-Aquitaine,43.4458319,-0.4713298
Pharmacie des Reynats,,,Nouvelle-Aquitaine,45.200694,0.6700096
Pharmacie Dumont,Magné,79460.0,Nouvelle-Aquitaine,46.31577,-0.5547827
Lafayette,,,Nouvelle-Aquitaine,44.8746637,1.2278228
Pharmacie du Vert Galant,,,Nouvelle-Aquitaine,45.3619128,0.6489222
Pharmacie de l'Église,,,Nouvelle-Aquitaine,46.6858849,0.3704691
Pharmacie des Haras de Gelos,Gelos,64110.0,Nouvelle-Aquitaine,43.283183,-0.3709022
Pharmacie Lacour,Espelette,64250.0,Nouvelle-Aquitaine,43.3386293,-1.4543284
Pharmacie de Virazeil,,,Nouvelle-Aquitaine,44.5059567,0.2174788
,,,Nouvelle-Aquitaine,45.6070984,0.1002009
Pharmacie du Centre Berlioz,,,Nouvelle-Aquitaine,43.3140891,-0.3448947
,,,Nouvelle-Aquitaine,45.6967031,-0.0815692
Pharmacie Baribeaud,Vouillé,79230.0,Nouvelle-Aquitaine,46.3166777,-0.3656554
Pharmacie du Clou-Bouchet,Niort,79000.0,Nouvelle-Aquitaine,46.3144311,-0.4811641
Pharmacie Mélusine,Lusignan,86600.0,Nouvelle-Aquitaine,46.4275639,0.1150711
Pharmacie de la Nivelle,,,Nouvelle-Aquitaine,43.3541013,-1.5500969
,,,Nouvelle-Aquitaine,45.0404668,-0.1872697
pharmacie zacchia,,,Nouvelle-Aquitaine,44.4935984,0.94955
Pharmacie Malet,,,Nouvelle-Aquitaine,43.7501156,-0.7530049
Pharmacie Suder,,,Nouvelle-Aquitaine,45.1322656,2.0224305
Pharmacie Sylvain Bergeaud,Lapleau,19550.0,Nouvelle-Aquitaine,45.2934752,2.1662576
Pharmacie Tran,,,Nouvelle-Aquitaine,45.6250673,-1.0265484
Pharmacie Saragosse,,,Nouvelle-Aquitaine,43.3077416,-0.3638494
Pharmacie des Rochereaux,Migné-Auxances,86440.0,Nouvelle-Aquitaine,46.6288159,0.3177679
Pharmacie de l'Auxance,Migné-Auxances,86440.0,Nouvelle-Aquitaine,46.6263042,0.306529
Pharmacie Gilles,Buxerolles,86180.0,Nouvelle-Aquitaine,46.6081795,0.3625266
Pharmacie Meme-Delhumeau,,,Nouvelle-Aquitaine,46.5844523,0.3672313
Pharmacie Carnot,,,Nouvelle-Aquitaine,46.5785262,0.3378343
Pharmacie Univers Bel Air,Poitiers,86000.0,Nouvelle-Aquitaine,46.5890098,0.3271608
Pharmacie de l'Hôtel de Ville,Buxerolles,86180.0,Nouvelle-Aquitaine,46.5979052,0.3513667
Pharmacie de la Vallée,Montamisé,86360.0,Nouvelle-Aquitaine,46.6125333,0.414991
Pharmacie de Montmidi Julienne,Poitiers,86000.0,Nouvelle-Aquitaine,46.5781747,0.3199721
Pharmacie de Saint-Geours,,,Nouvelle-Aquitaine,43.6870862,-1.2314459
Pharmacie de Saint-Fort,Saint-Fort-sur-Gironde,17420.0,Nouvelle-Aquitaine,45.4620736,-0.7164173
Pharmacie Guichard,,,Nouvelle-Aquitaine,45.8438378,1.286315
Pharmacie des Halles,,,Nouvelle-Aquitaine,44.8314967,-0.5674472
Pharmacie Labroue,,,Nouvelle-Aquitaine,45.0931421,1.9325992
Pharmacie Briançon,,,Nouvelle-Aquitaine,45.0908991,1.9402129
Pharmacie Centrale,,,Nouvelle-Aquitaine,45.0936944,1.9384662
Pharmacie Caze,,,Nouvelle-Aquitaine,45.0931762,1.9348617
,,,Nouvelle-Aquitaine,44.5394285,-1.1560415
Pharmacie de la Croix Bleue,,,Nouvelle-Aquitaine,43.3012434,-0.3593006
Pharmacie Prioux,,,Nouvelle-Aquitaine,45.7505089,1.9350503
Pharmacie Sables d'Anglet,,,Nouvelle-Aquitaine,43.5010699,-1.5393244
Pharmacie Wellpharma des Allées Marines,Capbreton,40130.0,Nouvelle-Aquitaine,43.6403706,-1.4321173
Pharmacie Rigaud,,,Nouvelle-Aquitaine,46.4428747,0.6588957
Pharmacie du Foirail,,,Nouvelle-Aquitaine,43.4894988,-0.7699044
Pharmacie Prévost,Arnac-la-Poste,87160.0,Nouvelle-Aquitaine,46.2653794,1.3739656
Pharmacie des 7 Chênes,,,Nouvelle-Aquitaine,46.1214923,-0.3466165
,,,Nouvelle-Aquitaine,45.768584,0.9622394
Pharmacie Sautel,La Rochelle,17000.0,Nouvelle-Aquitaine,46.1669836,-1.1354623
Pharmacie de la Gartempe,Val-d'Oire-et-Gartempe,87320.0,Nouvelle-Aquitaine,46.2354347,0.9053252
Pharmacie de Beaune,,,Nouvelle-Aquitaine,45.9118226,1.3027355
Pharmacie du Soleil,,,Nouvelle-Aquitaine,45.4043102,2.499682
,,,Nouvelle-Aquitaine,44.29197,-0.261965
Pharmacie de la Poste,,,Nouvelle-Aquitaine,44.7724313,-0.6142232
Pharmacie Landré,,,Nouvelle-Aquitaine,45.8464443,-1.1490972
Pharmacie Centrale d'Hagetmau,,,Nouvelle-Aquitaine,43.6544975,-0.5929354
Pharmacie Espagne,,,Nouvelle-Aquitaine,45.9578432,2.1725329
Pharmacie Berland,,,Nouvelle-Aquitaine,46.9010632,0.4074755
Pharmacie du Bourg,,,Nouvelle-Aquitaine,43.4466597,-1.5096689
Pharmacie de l'Agora,,,Nouvelle-Aquitaine,43.3084655,-0.3563992
Pharmacie Le Moigne,,,Nouvelle-Aquitaine,44.8641563,-0.558889
Pharmacie de Pissos,Pissos,40410.0,Nouvelle-Aquitaine,44.308845,-0.7782818
Pharmacie Porte Sud,,,Nouvelle-Aquitaine,46.797866,0.5286549
Pharmacie de Magudas,,,Nouvelle-Aquitaine,44.8655162,-0.7282492
Pharmacie la Croix du Prince,,,Nouvelle-Aquitaine,43.2889558,-0.3794591
Pharmacie des Capucins,Bordeaux,33800.0,Nouvelle-Aquitaine,44.8299919,-0.5682154
Pharmacie Floury,,,Nouvelle-Aquitaine,45.034767,-0.4958652
Pharmacie de la Clouère,Usson,86350.0,Nouvelle-Aquitaine,46.2748132,0.5248654
Pharmacie du Lac,Saint-Paul-lès-Dax,40990.0,Nouvelle-Aquitaine,43.726869,-1.0757803
Pharmacie Lafayette du Vigean,Eysines,33320.0,Nouvelle-Aquitaine,44.883115,-0.6323788
Pharmacie Morin-Roulleau,,,Nouvelle-Aquitaine,46.6101781,-0.4194983
Grande Pharmacie de la Rocade,Bruges,33520.0,Nouvelle-Aquitaine,44.8770747,-0.6222365
Pharmacie Aristide Briand,,,Nouvelle-Aquitaine,45.8434247,1.2730643
,,,Nouvelle-Aquitaine,45.6664171,0.2362831
Pharmacie Du Centre,,,Nouvelle-Aquitaine,44.9974437,-0.4437944
Pharmacie La Calypso,Le Bouscat,33110.0,Nouvelle-Aquitaine,44.8608649,-0.5998085
Pharmacie Chetouane,,,Nouvelle-Aquitaine,46.4856222,-0.3980251
,,,Nouvelle-Aquitaine,44.7993123,-0.5890299
Pharmacie Thomas,,,Nouvelle-Aquitaine,46.7695863,-0.6493293
Pharmacie Amigues-Blanck,,,Nouvelle-Aquitaine,43.187383,-0.7721651
Pharmacie Furt,Le Bouscat,33110.0,Nouvelle-Aquitaine,44.8539051,-0.5937968
Pharmacie des Augustins,,,Nouvelle-Aquitaine,45.8759845,-0.678654
Pharmacie Coustau-Sire,,,Nouvelle-Aquitaine,45.7326692,-1.0995501
Pharmacie des Bassins à Flot,,,Nouvelle-Aquitaine,44.8658635,-0.5492091
Pharmacie des Portes Ferrées,,,Nouvelle-Aquitaine,45.8155611,1.2702097
Pharmacie Benfeddoul,,,Nouvelle-Aquitaine,44.8526744,0.51163
Pharmacie Nana,,33000.0,Nouvelle-Aquitaine,44.8311845,-0.5874755
Pharmacie de la Moulette,,,Nouvelle-Aquitaine,44.8615964,0.496149
Pharmacie des Acadiens,Archigny,86210.0,Nouvelle-Aquitaine,46.6737085,0.6553526
Pharmacie Lacausse,Dax,40100.0,Nouvelle-Aquitaine,43.7017785,-1.0632075
Pharmacie Chevalier,Bellac,87300.0,Nouvelle-Aquitaine,46.127243,1.054656
,,,Nouvelle-Aquitaine,44.8536061,0.4012933
Pharmacie des Halles,Angoulême,16000.0,Nouvelle-Aquitaine,45.6491492,0.1567214
Pharmacie d'Alsace et Lorraine,,,Nouvelle-Aquitaine,44.8373428,-0.5757795
Pharmacie Huynh,,,Nouvelle-Aquitaine,44.836255,-0.5668536
Pharmacie Centrale,Chauvigny,86300.0,Nouvelle-Aquitaine,46.5691994,0.6459081
Pharmacie de la paix,,,Nouvelle-Aquitaine,43.3185264,-0.3461128
Pharmacie Saint-Exupery,Biscarrosse,40600.0,Nouvelle-Aquitaine,44.3888583,-1.1699244
Pharmacie Saint-Ausone,,,Nouvelle-Aquitaine,45.6493614,0.1439585
Pharmacie de Francescas,,,Nouvelle-Aquitaine,44.0635187,0.4277077
Pharmacie Sous-Lalet,,,Nouvelle-Aquitaine,44.7801129,-0.4611759
Pharmacie Lafayette du Pôle,,,Nouvelle-Aquitaine,44.4075699,0.7431769
Pharmacie La Croix Verte,,,Nouvelle-Aquitaine,44.5820565,-0.0370599
Pharmacie des Pyrenées,,,Nouvelle-Aquitaine,43.1954167,-0.601153
Pharmacie du Bourg,,,Nouvelle-Aquitaine,44.9201896,-0.3593844
Pharmacie De Sabres,Sabres,40630.0,Nouvelle-Aquitaine,44.1468,-0.7366397
Pharmacie Saint-Michel,,,Nouvelle-Aquitaine,45.6371987,0.111822
Pharmacie de l'Arnoult,Pont-l'Abbé-d'Arnoult,17250.0,Nouvelle-Aquitaine,45.8296065,-0.866923
Pharmacie de la Médoquine,,,Nouvelle-Aquitaine,44.8188146,-0.6005405
,,,Nouvelle-Aquitaine,44.8252489,-0.5897409
Pharmacie de l'Argonne,Bordeaux,33000.0,Nouvelle-Aquitaine,44.8300015,-0.5732658
Pharmacie de la Rocade - Bacalan,Bordeaux,33300.0,Nouvelle-Aquitaine,44.8746689,-0.5458653
Pharmacie du Bequet,Villenave-d'Ornon,33140.0,Nouvelle-Aquitaine,44.804945,-0.572461
Pharmacie des Graves,Villenave-d'Ornon,33140.0,Nouvelle-Aquitaine,44.764702,-0.560979
Pharmacie de La Rocade,Villenave-d'Ornon,33140.0,Nouvelle-Aquitaine,44.775863,-0.5632468
Pharmavance,Villenave-d'Ornon,33140.0,Nouvelle-Aquitaine,44.789509,-0.567327
Pharmacie et parapharmacie Bordeaux Nord,,,Nouvelle-Aquitaine,44.8603653,-0.5764596
