annee;atc1;l_atc1;region;boites;population;boites_pour_1000
2018;B;SANG ET ORGANES HEMATOPOIETQUES;76;11750567;5885496;1997
2018;B;SANG ET ORGANES HEMATOPOIETQUES;84;12915082;7994459;1616
2018;B;SANG ET ORGANES HEMATOPOIETQUES;93;12039890;5052832;2383
2018;C;SYSTEME CARDIO-VASCULAIRE;11;34233070;12213447;2803
2018;C;SYSTEME CARDIO-VASCULAIRE;24;10682257;2572853;4152
2018;C;SYSTEME CARDIO-VASCULAIRE;27;11427282;2807807;4070
2018;C;SYSTEME CARDIO-VASCULAIRE;28;13266359;3327477;3987
2018;C;SYSTEME CARDIO-VASCULAIRE;32;25285936;6004108;4211
2018;C;SYSTEME CARDIO-VASCULAIRE;44;22538734;5550389;4061
2018;C;SYSTEME CARDIO-VASCULAIRE;52;11806764;3781423;3122
2018;C;SYSTEME CARDIO-VASCULAIRE;53;12308303;3335414;3690
2018;C;SYSTEME CARDIO-VASCULAIRE;75;25050245;5979778;4189
2018;C;SYSTEME CARDIO-VASCULAIRE;76;21140479;5885496;3592
2018;C;SYSTEME CARDIO-VASCULAIRE;84;27295162;7994459;3414
2018;C;SYSTEME CARDIO-VASCULAIRE;93;21595647;5052832;4274
2018;D;DERMATOLOGIE;11;15473636;12213447;1267
2018;D;DERMATOLOGIE;24;2873129;2572853;1117
2018;D;DERMATOLOGIE;27;3128314;2807807;1114
2018;D;DERMATOLOGIE;28;3732171;3327477;1122
2018;D;DERMATOLOGIE;32;9484280;6004108;1580
2018;D;DERMATOLOGIE;44;7785077;5550389;1403
2018;D;DERMATOLOGIE;52;3498130;3781423;925
2018;D;DERMATOLOGIE;53;3292663;3335414;987
2018;D;DERMATOLOGIE;75;7184058;5979778;1201
2018;D;DERMATOLOGIE;76;7709847;5885496;1310
2018;D;DERMATOLOGIE;84;8821570;7994459;1103
2018;D;DERMATOLOGIE;93;8661397;5052832;1714
2018;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;11;11991200;12213447;982
2018;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;24;2588924;2572853;1006
2018;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;27;2912132;2807807;1037
2018;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;28;3376044;3327477;1015
2018;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;32;6280927;6004108;1046
2018;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;44;5864644;5550389;1057
2018;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;52;3366377;3781423;890
2018;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;53;2853029;3335414;855
2018;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;75;6053293;5979778;1012
2018;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;76;5934491;5885496;1008
2018;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;84;7638638;7994459;955
2018;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;93;6052867;5052832;1198
2018;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;11;10466967;12213447;857
2018;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;24;2600634;2572853;1011
2018;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;27;3052236;2807807;1087
2018;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;28;3336244;3327477;1003
2018;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;32;6160748;6004108;1026
2018;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;44;5730882;5550389;1033
2018;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;52;3623214;3781423;958
2018;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;53;3640466;3335414;1091
2018;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;75;6875017;5979778;1150
2018;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;76;7385181;5885496;1255
2018;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;84;8183078;7994459;1024
2018;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;93;6808243;5052832;1347
2018;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);11;28619788;12213447;2343
2018;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);24;5577091;2572853;2168
2018;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);27;6686855;2807807;2382
2018;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);28;7946647;3327477;2388
2018;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);32;15524353;6004108;2586
2018;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);44;13183057;5550389;2375
2018;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);52;7573855;3781423;2003
2018;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);53;7266288;3335414;2179
2018;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);75;14912488;5979778;2494
2018;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);76;14406039;5885496;2448
2018;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);84;16751756;7994459;2095
2018;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);93;14158809;5052832;2802
2018;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;11;2680836;12213447;219
2018;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;24;659488;2572853;256
2018;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;27;670125;2807807;239
2018;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;28;873329;3327477;262
2018;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;32;1425350;6004108;237
2018;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;44;1423489;5550389;256
2018;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;52;860569;3781423;228
2018;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;53;777717;3335414;233
2018;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;75;1532151;5979778;256
2018;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;76;1368173;5885496;232
2018;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;84;1935649;7994459;242
2018;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;93;1372361;5052832;272
2018;M;SYSTEME MUSCULO-SQUELETTIQUE;11;15815158;12213447;1295
2018;M;SYSTEME MUSCULO-SQUELETTIQUE;24;3954310;2572853;1537
2018;M;SYSTEME MUSCULO-SQUELETTIQUE;27;4354629;2807807;1551
2018;M;SYSTEME MUSCULO-SQUELETTIQUE;28;4965039;3327477;1492
2018;M;SYSTEME MUSCULO-SQUELETTIQUE;32;11167080;6004108;1860
2018;M;SYSTEME MUSCULO-SQUELETTIQUE;44;9733272;5550389;1754
2018;M;SYSTEME MUSCULO-SQUELETTIQUE;52;4168526;3781423;1102
2018;M;SYSTEME MUSCULO-SQUELETTIQUE;53;3834589;3335414;1150
2018;M;SYSTEME MUSCULO-SQUELETTIQUE;75;9565711;5979778;1600
2018;M;SYSTEME MUSCULO-SQUELETTIQUE;76;9314556;5885496;1583
2018;M;SYSTEME MUSCULO-SQUELETTIQUE;84;10559021;7994459;1321
2018;M;SYSTEME MUSCULO-SQUELETTIQUE;93;9821074;5052832;1944
2018;N;SYSTEME NERVEUX;11;129794938;12213447;10627
2018;N;SYSTEME NERVEUX;24;33819595;2572853;13145
2018;N;SYSTEME NERVEUX;27;39466082;2807807;14056
2018;N;SYSTEME NERVEUX;28;49134293;3327477;14766
2018;N;SYSTEME NERVEUX;32;88489434;6004108;14738
2018;N;SYSTEME NERVEUX;44;76044390;5550389;13701
2018;N;SYSTEME NERVEUX;52;45769429;3781423;12104
2018;N;SYSTEME NERVEUX;53;44889565;3335414;13458
2018;N;SYSTEME NERVEUX;75;83860420;5979778;14024
2018;N;SYSTEME NERVEUX;76;76746051;5885496;13040
2018;N;SYSTEME NERVEUX;84;98213795;7994459;12285
2018;N;SYSTEME NERVEUX;93;74646625;5052832;14773
2018;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;11;1325395;12213447;109
2018;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;24;209808;2572853;82
2018;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;27;254313;2807807;91
2018;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;28;311285;3327477;94
2018;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;32;607392;6004108;101
2018;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;44;491351;5550389;89
2018;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;52;286376;3781423;76
2018;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;53;303563;3335414;91
2018;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;75;612319;5979778;102
2018;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;76;630807;5885496;107
2018;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;84;638190;7994459;80
2018;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;93;648881;5052832;128
2018;R;SYSTEME RESPIRATOIRE;11;24422885;12213447;2000
2018;R;SYSTEME RESPIRATOIRE;24;5298396;2572853;2059
2018;R;SYSTEME RESPIRATOIRE;27;5858362;2807807;2086
2018;R;SYSTEME RESPIRATOIRE;28;8119352;3327477;2440
2018;R;SYSTEME RESPIRATOIRE;32;17863252;6004108;2975
2018;R;SYSTEME RESPIRATOIRE;44;13665559;5550389;2462
2018;R;SYSTEME RESPIRATOIRE;52;6830793;3781423;1806
2018;R;SYSTEME RESPIRATOIRE;53;6762250;3335414;2027
2018;R;SYSTEME RESPIRATOIRE;75;13646693;5979778;2282
2018;R;SYSTEME RESPIRATOIRE;76;13319141;5885496;2263
2018;R;SYSTEME RESPIRATOIRE;84;14648778;7994459;1832
2018;R;SYSTEME RESPIRATOIRE;93;13170985;5052832;2607
2018;S;ORGANES SENSORIELS;11;14197521;12213447;1162
2018;S;ORGANES SENSORIELS;24;2858965;2572853;1111
2018;S;ORGANES SENSORIELS;27;2851198;2807807;1015
2018;S;ORGANES SENSORIELS;28;3523481;3327477;1059
2018;S;ORGANES SENSORIELS;32;6574356;6004108;1095
2018;S;ORGANES SENSORIELS;44;5808492;5550389;1047
2018;S;ORGANES SENSORIELS;52;3939478;3781423;1042
2018;S;ORGANES SENSORIELS;53;3987951;3335414;1196
2018;S;ORGANES SENSORIELS;75;6861593;5979778;1147
2018;S;ORGANES SENSORIELS;76;7726398;5885496;1313
2018;S;ORGANES SENSORIELS;84;8147648;7994459;1019
2018;S;ORGANES SENSORIELS;93;8339851;5052832;1651
2018;V;DIVERS;11;1627813;12213447;133
2018;V;DIVERS;24;315700;2572853;123
2018;V;DIVERS;27;327486;2807807;117
2018;V;DIVERS;28;400337;3327477;120
2018;V;DIVERS;32;871006;6004108;145
2018;V;DIVERS;44;681153;5550389;123
2018;V;DIVERS;52;403398;3781423;107
2018;V;DIVERS;53;341180;3335414;102
2018;V;DIVERS;75;698940;5979778;117
2018;V;DIVERS;76;784135;5885496;133
2018;V;DIVERS;84;1029999;7994459;129
2018;V;DIVERS;93;838600;5052832;166
2017;A;SYSTEME DIGESTIF ET METABOLISME;11;62845768;12174880;5162
2017;A;SYSTEME DIGESTIF ET METABOLISME;24;14787887;2576252;5740
2017;A;SYSTEME DIGESTIF ET METABOLISME;27;15941033;2811423;5670
2017;A;SYSTEME DIGESTIF ET METABOLISME;28;18888285;3330478;5671
2017;A;SYSTEME DIGESTIF ET METABOLISME;32;40389397;6003815;6727
2017;A;SYSTEME DIGESTIF ET METABOLISME;44;34151259;5549586;6154
2017;A;SYSTEME DIGESTIF ET METABOLISME;52;17709629;3757600;4713
2017;A;SYSTEME DIGESTIF ET METABOLISME;53;16409577;3318904;4944
2017;A;SYSTEME DIGESTIF ET METABOLISME;75;36566800;5956978;6138
2017;A;SYSTEME DIGESTIF ET METABOLISME;76;34045355;5845102;5825
2017;A;SYSTEME DIGESTIF ET METABOLISME;84;39194393;7948287;4931
2017;A;SYSTEME DIGESTIF ET METABOLISME;93;36420469;5030890;7239
2017;B;SANG ET ORGANES HEMATOPOIETQUES;11;17563969;12174880;1443
2017;B;SANG ET ORGANES HEMATOPOIETQUES;24;4479587;2576252;1739
2017;B;SANG ET ORGANES HEMATOPOIETQUES;27;5218591;2811423;1856
2017;B;SANG ET ORGANES HEMATOPOIETQUES;28;6576825;3330478;1975
2017;B;SANG ET ORGANES HEMATOPOIETQUES;32;12077728;6003815;2012
2017;B;SANG ET ORGANES HEMATOPOIETQUES;44;11041512;5549586;1990
2017;B;SANG ET ORGANES HEMATOPOIETQUES;52;5901187;3757600;1570
2017;B;SANG ET ORGANES HEMATOPOIETQUES;53;5989273;3318904;1805
2017;B;SANG ET ORGANES HEMATOPOIETQUES;75;11574773;5956978;1943
2017;B;SANG ET ORGANES HEMATOPOIETQUES;76;11629919;5845102;1990
2017;B;SANG ET ORGANES HEMATOPOIETQUES;84;12843757;7948287;1616
2017;B;SANG ET ORGANES HEMATOPOIETQUES;93;11972368;5030890;2380
2017;C;SYSTEME CARDIO-VASCULAIRE;11;34706700;12174880;2851
2017;C;SYSTEME CARDIO-VASCULAIRE;24;10854272;2576252;4213
2017;C;SYSTEME CARDIO-VASCULAIRE;27;11558651;2811423;4111
2017;C;SYSTEME CARDIO-VASCULAIRE;28;13412741;3330478;4027
2017;C;SYSTEME CARDIO-VASCULAIRE;32;25769622;6003815;4292
2017;C;SYSTEME CARDIO-VASCULAIRE;44;22944429;5549586;4134
2017;C;SYSTEME CARDIO-VASCULAIRE;52;11887212;3757600;3164
2017;C;SYSTEME CARDIO-VASCULAIRE;53;12404293;3318904;3737
2017;C;SYSTEME CARDIO-VASCULAIRE;75;25429542;5956978;4269
2017;C;SYSTEME CARDIO-VASCULAIRE;76;21253244;5845102;3636
2017;C;SYSTEME CARDIO-VASCULAIRE;84;27570723;7948287;3469
2017;C;SYSTEME CARDIO-VASCULAIRE;93;21700119;5030890;4313
2017;D;DERMATOLOGIE;11;15351143;12174880;1261
2017;D;DERMATOLOGIE;24;2891839;2576252;1122
2017;D;DERMATOLOGIE;27;3105760;2811423;1105
2017;D;DERMATOLOGIE;28;3726496;3330478;1119
2017;D;DERMATOLOGIE;32;9566827;6003815;1593
2017;D;DERMATOLOGIE;44;7733324;5549586;1393
2017;D;DERMATOLOGIE;52;3496950;3757600;931
2017;D;DERMATOLOGIE;53;3313292;3318904;998
2017;D;DERMATOLOGIE;75;7108252;5956978;1193
2017;D;DERMATOLOGIE;76;7726267;5845102;1322
2017;D;DERMATOLOGIE;84;8793143;7948287;1106
2017;D;DERMATOLOGIE;93;8629635;5030890;1715
2017;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;11;12044766;12174880;989
2017;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;24;2602522;2576252;1010
2017;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;27;2889628;2811423;1028
2017;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;28;3364751;3330478;1010
2017;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;32;6253227;6003815;1042
2017;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;44;5882243;5549586;1060
2017;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;52;3352204;3757600;892
2017;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;53;2848542;3318904;858
2017;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;75;6005103;5956978;1008
2017;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;76;5894291;5845102;1008
2017;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;84;7593930;7948287;955
2017;G;SYSTEME GENITO-URINAIRE ET HORMONES SEXUELLES;93;6008826;5030890;1194
2017;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;11;11090902;12174880;911
2017;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;24;2771019;2576252;1076
2017;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;27;3209927;2811423;1142
2017;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;28;3523096;3330478;1058
2017;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;32;6483986;6003815;1080
2017;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;44;6084983;5549586;1096
2017;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;52;3870220;3757600;1030
2017;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;53;3859269;3318904;1163
2017;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;75;7339490;5956978;1232
2017;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;76;7983312;5845102;1366
2017;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;84;8621741;7948287;1085
2017;H;HORMONES SYSTEMIQUES, A L EXCLUSION DES HORMONES SEXUELLES ET DES INSULINES;93;7212146;5030890;1434
2017;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);11;28629536;12174880;2352
2017;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);24;5560871;2576252;2159
2017;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);27;6623413;2811423;2356
2017;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);28;7926471;3330478;2380
2017;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);32;15353292;6003815;2557
2017;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);44;12933209;5549586;2330
2017;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);52;7421649;3757600;1975
2017;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);53;7239198;3318904;2181
2017;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);75;14613292;5956978;2453
2017;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);76;14091836;5845102;2411
2017;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);84;16321597;7948287;2053
2017;J;ANTI-INFECTIEUX (USAGE SYSTEMIQUE);93;13896548;5030890;2762
2017;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;11;2562483;12174880;210
2017;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;24;645446;2576252;251
2017;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;27;653417;2811423;232
2017;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;28;846001;3330478;254
2017;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;32;1375949;6003815;229
2017;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;44;1375957;5549586;248
2017;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;52;820235;3757600;218
2017;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;53;740839;3318904;223
2017;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;75;1459031;5956978;245
2017;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;76;1291661;5845102;221
2017;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;84;1856579;7948287;234
2017;L;ANTINEOPLASIQUES ET AGENTS IMMUNOMODULANTS;93;1310542;5030890;260
2017;M;SYSTEME MUSCULO-SQUELETTIQUE;11;17305929;12174880;1421
2017;M;SYSTEME MUSCULO-SQUELETTIQUE;24;4326343;2576252;1679
2017;M;SYSTEME MUSCULO-SQUELETTIQUE;27;4746105;2811423;1688
2017;M;SYSTEME MUSCULO-SQUELETTIQUE;28;5488434;3330478;1648
2017;M;SYSTEME MUSCULO-SQUELETTIQUE;32;12465895;6003815;2076
2017;M;SYSTEME MUSCULO-SQUELETTIQUE;44;10589962;5549586;1908
2017;M;SYSTEME MUSCULO-SQUELETTIQUE;52;4570864;3757600;1216
2017;M;SYSTEME MUSCULO-SQUELETTIQUE;53;4261598;3318904;1284
2017;M;SYSTEME MUSCULO-SQUELETTIQUE;75;10426679;5956978;1750
2017;M;SYSTEME MUSCULO-SQUELETTIQUE;76;10157861;5845102;1738
2017;M;SYSTEME MUSCULO-SQUELETTIQUE;84;11366745;7948287;1430
2017;M;SYSTEME MUSCULO-SQUELETTIQUE;93;10743361;5030890;2135
2017;N;SYSTEME NERVEUX;11;130460423;12174880;10716
2017;N;SYSTEME NERVEUX;24;34421235;2576252;13361
2017;N;SYSTEME NERVEUX;27;39903124;2811423;14193
2017;N;SYSTEME NERVEUX;28;49779968;3330478;14947
2017;N;SYSTEME NERVEUX;32;90107178;6003815;15008
2017;N;SYSTEME NERVEUX;44;76688632;5549586;13819
2017;N;SYSTEME NERVEUX;52;46459085;3757600;12364
2017;N;SYSTEME NERVEUX;53;45469393;3318904;13700
2017;N;SYSTEME NERVEUX;75;84721268;5956978;14222
2017;N;SYSTEME NERVEUX;76;77330771;5845102;13230
2017;N;SYSTEME NERVEUX;84;98536216;7948287;12397
2017;N;SYSTEME NERVEUX;93;75271837;5030890;14962
2017;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;11;1315804;12174880;108
2017;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;24;214934;2576252;83
2017;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;27;262153;2811423;93
2017;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;28;327000;3330478;98
2017;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;32;652651;6003815;109
2017;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;44;513224;5549586;92
2017;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;52;289330;3757600;77
2017;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;53;316139;3318904;95
2017;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;75;622513;5956978;105
2017;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;76;642297;5845102;110
2017;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;84;642849;7948287;81
2017;P;ANTIPARASITAIRES, INSECTICIDES ET REPULSIFS;93;659973;5030890;131
2017;R;SYSTEME RESPIRATOIRE;11;24345823;12174880;2000
2017;R;SYSTEME RESPIRATOIRE;24;5338322;2576252;2072
2017;R;SYSTEME RESPIRATOIRE;27;5842692;2811423;2078
2017;R;SYSTEME RESPIRATOIRE;28;8184655;3330478;2458
2017;R;SYSTEME RESPIRATOIRE;32;17930333;6003815;2986
2017;R;SYSTEME RESPIRATOIRE;44;13396896;5549586;2414
2017;R;SYSTEME RESPIRATOIRE;52;6862924;3757600;1826
2017;R;SYSTEME RESPIRATOIRE;53;6844069;3318904;2062
2017;R;SYSTEME RESPIRATOIRE;75;13652843;5956978;2292
2017;R;SYSTEME RESPIRATOIRE;76;13409292;5845102;2294
2017;R;SYSTEME RESPIRATOIRE;84;14533575;7948287;1829
2017;R;SYSTEME RESPIRATOIRE;93;13209134;5030890;2626
2017;S;ORGANES SENSORIELS;11;13794531;12174880;1133
2017;S;ORGANES SENSORIELS;24;2799124;2576252;1087
2017;S;ORGANES SENSORIELS;27;2767907;2811423;985
2017;S;ORGANES SENSORIELS;28;3462112;3330478;1040
2017;S;ORGANES SENSORIELS;32;6571043;6003815;1094
2017;S;ORGANES SENSORIELS;44;5659813;5549586;1020
2017;S;ORGANES SENSORIELS;52;3808549;3757600;1014
2017;S;ORGANES SENSORIELS;53;3936745;3318904;1186
2017;S;ORGANES SENSORIELS;75;6736380;5956978;1131
2017;S;ORGANES SENSORIELS;76;7647634;5845102;1308
2017;S;ORGANES SENSORIELS;84;7930314;7948287;998
2017;S;ORGANES SENSORIELS;93;8284403;5030890;1647
2017;V;DIVERS;11;1578785;12174880;130
2017;V;DIVERS;24;303389;2576252;118
2017;V;DIVERS;27;316747;2811423;113
2017;V;DIVERS;28;386409;3330478;116
2017;V;DIVERS;32;861834;6003815;144
2017;V;DIVERS;44;662802;5549586;119
2017;V;DIVERS;52;387112;3757600;103
2017;V;DIVERS;53;331543;3318904;100
2017;V;DIVERS;75;662085;5956978;111
2017;V;DIVERS;76;755916;5845102;129
2017;V;DIVERS;84;986711;7948287;124
2017;V;DIVERS;93;819981;5030890;163
2016;A;SYSTEME DIGESTIF ET METABOLISME;11;63500407;12117132;5241
2016;A;SYSTEME DIGESTIF ET METABOLISME;24;14985871;2577866;5813
2016;A;SYSTEME DIGESTIF ET METABOLISME;27;16139582;2818338;5727
2016;A;SYSTEME DIGESTIF ET METABOLISME;28;19039607;3335929;5707
2016;A;SYSTEME DIGESTIF ET METABOLISME;32;41068789;6006870;6837
2016;A;SYSTEME DIGESTIF ET METABOLISME;44;34686583;5555186;6244
2016;A;SYSTEME DIGESTIF ET METABOLISME;52;17928419;3737632;4797
2016;A;SYSTEME DIGESTIF ET METABOLISME;53;16599447;3306529;5020
2016;A;SYSTEME DIGESTIF ET METABOLISME;75;37098349;5935603;6250
2016;A;SYSTEME DIGESTIF ET METABOLISME;76;34322047;5808435;5909
2016;A;SYSTEME DIGESTIF ET METABOLISME;84;39479342;7916889;4987
2016;A;SYSTEME DIGESTIF ET METABOLISME;93;36618787;5021928;7292
2016;B;SANG ET ORGANES HEMATOPOIETQUES;11;17267470;12117132;1425
2016;B;SANG ET ORGANES HEMATOPOIETQUES;24;4424392;2577866;1716
2016;B;SANG ET ORGANES HEMATOPOIETQUES;27;5188638;2818338;1841
2016;B;SANG ET ORGANES HEMATOPOIETQUES;28;6475162;3335929;1941
2016;B;SANG ET ORGANES HEMATOPOIETQUES;32;11922279;6006870;1985
2016;B;SANG ET ORGANES HEMATOPOIETQUES;44;10824843;5555186;1949
2016;B;SANG ET ORGANES HEMATOPOIETQUES;52;5797293;3737632;1551
2016;B;SANG ET ORGANES HEMATOPOIETQUES;53;5884952;3306529;1780
2016;B;SANG ET ORGANES HEMATOPOIETQUES;75;11405623;5935603;1922
2016;B;SANG ET ORGANES HEMATOPOIETQUES;76;11376808;5808435;1959
2016;B;SANG ET ORGANES HEMATOPOIETQUES;84;12550757;7916889;1585
2016;B;SANG ET ORGANES HEMATOPOIETQUES;93;11738486;5021928;2337
2016;C;SYSTEME CARDIO-VASCULAIRE;11;35772310;12117132;2952
2016;C;SYSTEME CARDIO-VASCULAIRE;24;11180362;2577866;4337
2016;C;SYSTEME CARDIO-VASCULAIRE;27;11933480;2818338;4234
2016;C;SYSTEME CARDIO-VASCULAIRE;28;13811726;3335929;4140
