annee;atc2;l_atc2;region;boites;population;boites_pour_1000
2016;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;32;119071;6006870;20
2016;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;44;84416;5555186;15
2016;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;52;71305;3737632;19
2016;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;53;53390;3306529;16
2016;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;75;92227;5935603;16
2016;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;76;146556;5808435;25
2016;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;84;137135;7916889;17
2016;H01;HORMONES HYPOPHYSAIRES,HYPOTHALAMIQUES ET ANALOGUES;93;110281;5021928;22
2016;H02;CORTICOIDES A USAGE SYSTEMIQUE;11;5832681;12117132;481
2016;H02;CORTICOIDES A USAGE SYSTEMIQUE;24;1285739;2577866;499
2016;H02;CORTICOIDES A USAGE SYSTEMIQUE;27;1738846;2818338;617
2016;H02;CORTICOIDES A USAGE SYSTEMIQUE;28;1813996;3335929;544
2016;H02;CORTICOIDES A USAGE SYSTEMIQUE;32;3116229;6006870;519
2016;H02;CORTICOIDES A USAGE SYSTEMIQUE;44;2930529;5555186;528
2016;H02;CORTICOIDES A USAGE SYSTEMIQUE;52;1679991;3737632;449
2016;H02;CORTICOIDES A USAGE SYSTEMIQUE;53;1981785;3306529;599
2016;H02;CORTICOIDES A USAGE SYSTEMIQUE;75;3374412;5935603;569
2016;H02;CORTICOIDES A USAGE SYSTEMIQUE;76;3728312;5808435;642
2016;H02;CORTICOIDES A USAGE SYSTEMIQUE;84;4259026;7916889;538
2016;H02;CORTICOIDES A USAGE SYSTEMIQUE;93;3666917;5021928;730
2016;H03;MEDICAMENTS DE LA THYROIDE;11;5078313;12117132;419
2016;H03;MEDICAMENTS DE LA THYROIDE;24;1454060;2577866;564
2016;H03;MEDICAMENTS DE LA THYROIDE;27;1507132;2818338;535
2016;H03;MEDICAMENTS DE LA THYROIDE;28;1671925;3335929;501
2016;H03;MEDICAMENTS DE LA THYROIDE;32;3277694;6006870;546
2016;H03;MEDICAMENTS DE LA THYROIDE;44;3136897;5555186;565
2016;H03;MEDICAMENTS DE LA THYROIDE;52;2100056;3737632;562
2016;H03;MEDICAMENTS DE LA THYROIDE;53;1840252;3306529;557
2016;H03;MEDICAMENTS DE LA THYROIDE;75;3891203;5935603;656
2016;H03;MEDICAMENTS DE LA THYROIDE;76;4186339;5808435;721
2016;H03;MEDICAMENTS DE LA THYROIDE;84;4288896;7916889;542
2016;H03;MEDICAMENTS DE LA THYROIDE;93;3502304;5021928;697
2016;H04;HORMONES PANCREATIQUES;11;57380;12117132;5
2016;H04;HORMONES PANCREATIQUES;24;8551;2577866;3
2016;H04;HORMONES PANCREATIQUES;27;10577;2818338;4
2016;H04;HORMONES PANCREATIQUES;28;17083;3335929;5
2016;H04;HORMONES PANCREATIQUES;32;33269;6006870;6
2016;H04;HORMONES PANCREATIQUES;44;21237;5555186;4
2016;H04;HORMONES PANCREATIQUES;52;12932;3737632;3
2016;H04;HORMONES PANCREATIQUES;53;11583;3306529;4
2016;H04;HORMONES PANCREATIQUES;75;28601;5935603;5
2016;H04;HORMONES PANCREATIQUES;76;22812;5808435;4
2016;H04;HORMONES PANCREATIQUES;84;39580;7916889;5
2016;H04;HORMONES PANCREATIQUES;93;26687;5021928;5
2016;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;11;77010;12117132;6
2016;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;24;16433;2577866;6
2016;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;27;27987;2818338;10
2016;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;28;19948;3335929;6
2016;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;32;39531;6006870;7
2016;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;44;38552;5555186;7
2016;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;52;15403;3737632;4
2016;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;53;18048;3306529;5
2016;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;75;47621;5935603;8
2016;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;76;47338;5808435;8
2016;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;84;47087;7916889;6
2016;H05;MEDICAMENTS DE L'EQUILIBRE CALCIQUE;93;65611;5021928;13
2016;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;11;23378263;12117132;1929
2016;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;24;4461677;2577866;1731
2016;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;27;5613672;2818338;1992
2016;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;28;6621704;3335929;1985
2016;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;32;13275803;6006870;2210
2016;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;44;11056313;5555186;1990
2016;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;52;5855909;3737632;1567
2016;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;53;5823655;3306529;1761
2016;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;75;11873566;5935603;2000
2016;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;76;11479295;5808435;1976
2016;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;84;13239450;7916889;1672
2016;J01;ANTIBACTERIENS A USAGE SYSTEMIQUE;93;11198831;5021928;2230
2016;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;11;996643;12117132;82
2016;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;24;207365;2577866;80
2016;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;27;304531;2818338;108
2016;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;28;266377;3335929;80
2016;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;32;540073;6006870;90
2016;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;44;479994;5555186;86
2016;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;52;303539;3737632;81
2016;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;53;314519;3306529;95
2016;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;75;577753;5935603;97
2016;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;76;568315;5808435;98
2016;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;84;676867;7916889;85
2016;J02;ANTIMYCOSIQUES A USAGE SYSTEMIQUE;93;711115;5021928;142
2016;J04;ANTIMYCOBACTERIENS;11;83766;12117132;7
2016;J04;ANTIMYCOBACTERIENS;24;11066;2577866;4
2016;J04;ANTIMYCOBACTERIENS;27;12753;2818338;5
2016;J04;ANTIMYCOBACTERIENS;28;13123;3335929;4
2016;J04;ANTIMYCOBACTERIENS;32;25418;6006870;4
2016;J04;ANTIMYCOBACTERIENS;44;29494;5555186;5
2016;J04;ANTIMYCOBACTERIENS;52;15542;3737632;4
2016;J04;ANTIMYCOBACTERIENS;53;12893;3306529;4
2016;J04;ANTIMYCOBACTERIENS;75;24665;5935603;4
2016;J04;ANTIMYCOBACTERIENS;76;26709;5808435;5
2016;J04;ANTIMYCOBACTERIENS;84;33525;7916889;4
2016;J04;ANTIMYCOBACTERIENS;93;31857;5021928;6
2016;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;11;1895239;12117132;156
2016;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;24;219814;2577866;85
2016;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;27;272721;2818338;97
2016;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;28;264891;3335929;79
2016;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;32;454946;6006870;76
2016;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;44;475649;5555186;86
2016;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;52;280090;3737632;75
2016;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;53;317723;3306529;96
2016;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;75;590523;5935603;99
2016;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;76;641426;5808435;110
2016;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;84;654571;7916889;83
2016;J05;ANTIVIRAUX A USAGE SYSTEMIQUE;93;752716;5021928;150
2016;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;11;23021;12117132;2
2016;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;24;3719;2577866;1
2016;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;27;3810;2818338;1
2016;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;28;6343;3335929;2
2016;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;32;11865;6006870;2
2016;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;44;8871;5555186;2
2016;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;52;6505;3737632;2
2016;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;53;5813;3306529;2
2016;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;75;10506;5935603;2
2016;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;76;10993;5808435;2
2016;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;84;13825;7916889;2
2016;J06;IMMUNSERUMS ET IMMUNOGLOBULINES;93;11661;5021928;2
2016;J07;VACCINS;11;3522439;12117132;291
2016;J07;VACCINS;24;828631;2577866;321
2016;J07;VACCINS;27;871799;2818338;309
2016;J07;VACCINS;28;1091742;3335929;327
2016;J07;VACCINS;32;1987577;6006870;331
2016;J07;VACCINS;44;1704013;5555186;307
2016;J07;VACCINS;52;1171442;3737632;313
2016;J07;VACCINS;53;1045544;3306529;316
2016;J07;VACCINS;75;1849079;5935603;312
2016;J07;VACCINS;76;1747583;5808435;301
2016;J07;VACCINS;84;2390472;7916889;302
2016;J07;VACCINS;93;1654421;5021928;329
2016;L01;ANTINEOPLASIQUES;11;397565;12117132;33
2016;L01;ANTINEOPLASIQUES;24;84410;2577866;33
2016;L01;ANTINEOPLASIQUES;27;90791;2818338;32
2016;L01;ANTINEOPLASIQUES;28;106523;3335929;32
2016;L01;ANTINEOPLASIQUES;32;177731;6006870;30
2016;L01;ANTINEOPLASIQUES;44;163792;5555186;29
2016;L01;ANTINEOPLASIQUES;52;116242;3737632;31
2016;L01;ANTINEOPLASIQUES;53;113193;3306529;34
2016;L01;ANTINEOPLASIQUES;75;190802;5935603;32
2016;L01;ANTINEOPLASIQUES;76;171411;5808435;30
2016;L01;ANTINEOPLASIQUES;84;233850;7916889;30
2016;L01;ANTINEOPLASIQUES;93;175824;5021928;35
2016;L02;THERAPEUTIQUE ENDOCRINE;11;543117;12117132;45
2016;L02;THERAPEUTIQUE ENDOCRINE;24;150953;2577866;59
2016;L02;THERAPEUTIQUE ENDOCRINE;27;148693;2818338;53
2016;L02;THERAPEUTIQUE ENDOCRINE;28;182521;3335929;55
2016;L02;THERAPEUTIQUE ENDOCRINE;32;318121;6006870;53
2016;L02;THERAPEUTIQUE ENDOCRINE;44;289799;5555186;52
2016;L02;THERAPEUTIQUE ENDOCRINE;52;189009;3737632;51
2016;L02;THERAPEUTIQUE ENDOCRINE;53;164901;3306529;50
2016;L02;THERAPEUTIQUE ENDOCRINE;75;350706;5935603;59
2016;L02;THERAPEUTIQUE ENDOCRINE;76;302522;5808435;52
2016;L02;THERAPEUTIQUE ENDOCRINE;84;404838;7916889;51
2016;L02;THERAPEUTIQUE ENDOCRINE;93;305840;5021928;61
2016;L03;IMMUNOSTIMULANTS;11;290053;12117132;24
2016;L03;IMMUNOSTIMULANTS;24;78701;2577866;31
2016;L03;IMMUNOSTIMULANTS;27;70360;2818338;25
2016;L03;IMMUNOSTIMULANTS;28;94445;3335929;28
2016;L03;IMMUNOSTIMULANTS;32;172514;6006870;29
2016;L03;IMMUNOSTIMULANTS;44;156443;5555186;28
2016;L03;IMMUNOSTIMULANTS;52;82286;3737632;22
2016;L03;IMMUNOSTIMULANTS;53;67946;3306529;21
2016;L03;IMMUNOSTIMULANTS;75;135662;5935603;23
2016;L03;IMMUNOSTIMULANTS;76;133558;5808435;23
2016;L03;IMMUNOSTIMULANTS;84;210751;7916889;27
2016;L03;IMMUNOSTIMULANTS;93;163283;5021928;33
2016;L04;IMMUNOSUPPRESSEURS;11;1241790;12117132;102
2016;L04;IMMUNOSUPPRESSEURS;24;309079;2577866;120
2016;L04;IMMUNOSUPPRESSEURS;27;329528;2818338;117
2016;L04;IMMUNOSUPPRESSEURS;28;445524;3335929;134
2016;L04;IMMUNOSUPPRESSEURS;32;664228;6006870;111
2016;L04;IMMUNOSUPPRESSEURS;44;728585;5555186;131
2016;L04;IMMUNOSUPPRESSEURS;52;416724;3737632;111
2016;L04;IMMUNOSUPPRESSEURS;53;379231;3306529;115
2016;L04;IMMUNOSUPPRESSEURS;75;750511;5935603;126
2016;L04;IMMUNOSUPPRESSEURS;76;653387;5808435;112
2016;L04;IMMUNOSUPPRESSEURS;84;964662;7916889;122
2016;L04;IMMUNOSUPPRESSEURS;93;639695;5021928;127
2016;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;11;9597644;12117132;792
2016;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;24;2398835;2577866;931
2016;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;27;2659874;2818338;944
2016;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;28;3013128;3335929;903
2016;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;32;6478454;6006870;1079
2016;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;44;5995188;5555186;1079
2016;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;52;2410085;3737632;645
2016;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;53;2288856;3306529;692
2016;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;75;6179696;5935603;1041
2016;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;76;6242646;5808435;1075
2016;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;84;6672238;7916889;843
2016;M01;ANTIINFLAMMATOIRES ET ANTIRHUMATISMAUX;93;6205162;5021928;1236
2016;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;11;4276440;12117132;353
2016;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;24;931751;2577866;361
2016;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;27;1003154;2818338;356
2016;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;28;1169740;3335929;351
2016;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;32;3339255;6006870;556
2016;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;44;2521080;5555186;454
2016;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;52;968147;3737632;259
2016;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;53;890691;3306529;269
2016;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;75;1911809;5935603;322
2016;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;76;1936703;5808435;333
2016;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;84;2439735;7916889;308
2016;M02;TOPIQUES POUR DOULEURS ARTICULAIRES OU MUSCULAIRES;93;2417951;5021928;481
2016;M03;MYORELAXANTS;11;1652367;12117132;136
2016;M03;MYORELAXANTS;24;409288;2577866;159
2016;M03;MYORELAXANTS;27;467332;2818338;166
2016;M03;MYORELAXANTS;28;518427;3335929;155
2016;M03;MYORELAXANTS;32;1302173;6006870;217
2016;M03;MYORELAXANTS;44;980790;5555186;177
2016;M03;MYORELAXANTS;52;493117;3737632;132
2016;M03;MYORELAXANTS;53;493187;3306529;149
2016;M03;MYORELAXANTS;75;983881;5935603;166
2016;M03;MYORELAXANTS;76;896320;5808435;154
2016;M03;MYORELAXANTS;84;985925;7916889;125
2016;M03;MYORELAXANTS;93;1023447;5021928;204
2016;M04;ANTIGOUTTEUX;11;1946605;12117132;161
2016;M04;ANTIGOUTTEUX;24;603530;2577866;234
2016;M04;ANTIGOUTTEUX;27;670971;2818338;238
2016;M04;ANTIGOUTTEUX;28;821840;3335929;246
2016;M04;ANTIGOUTTEUX;32;1577136;6006870;263
2016;M04;ANTIGOUTTEUX;44;1343044;5555186;242
2016;M04;ANTIGOUTTEUX;52;720595;3737632;193
2016;M04;ANTIGOUTTEUX;53;624202;3306529;189
2016;M04;ANTIGOUTTEUX;75;1456702;5935603;245
2016;M04;ANTIGOUTTEUX;76;1220836;5808435;210
2016;M04;ANTIGOUTTEUX;84;1463134;7916889;185
2016;M04;ANTIGOUTTEUX;93;1148824;5021928;229
2016;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;11;454139;12117132;37
2016;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;24;124735;2577866;48
2016;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;27;161699;2818338;57
2016;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;28;187357;3335929;56
2016;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;32;340697;6006870;57
2016;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;44;333861;5555186;60
2016;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;52;172991;3737632;46
2016;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;53;214773;3306529;65
2016;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;75;296289;5935603;50
2016;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;76;311742;5808435;54
2016;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;84;359890;7916889;45
2016;M05;MEDICAMENTS POUR LE TRAITEMENT DES DESORDRES OSSEUX;93;362689;5021928;72
2016;M09;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES;11;58607;12117132;5
2016;M09;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES;24;16661;2577866;6
2016;M09;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES;27;11273;2818338;4
2016;M09;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES;28;22861;3335929;7
2016;M09;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES;32;36268;6006870;6
2016;M09;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES;44;15924;5555186;3
2016;M09;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES;52;8097;3737632;2
2016;M09;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES;53;13714;3306529;4
2016;M09;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES;75;39017;5935603;7
2016;M09;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES;76;38351;5808435;7
2016;M09;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES;84;35485;7916889;4
2016;M09;AUTRES MEDICAMENTS DES DESORDRES MUSCULOSQUELETTIQUES;93;40755;5021928;8
2016;N01;ANESTHESIQUES;11;3256916;12117132;269
2016;N01;ANESTHESIQUES;24;624612;2577866;242
2016;N01;ANESTHESIQUES;27;659697;2818338;234
2016;N01;ANESTHESIQUES;28;757426;3335929;227
2016;N01;ANESTHESIQUES;32;1513044;6006870;252
2016;N01;ANESTHESIQUES;44;1517857;5555186;273
2016;N01;ANESTHESIQUES;52;839960;3737632;225
2016;N01;ANESTHESIQUES;53;759324;3306529;230
2016;N01;ANESTHESIQUES;75;1418885;5935603;239
2016;N01;ANESTHESIQUES;76;1558135;5808435;268
2016;N01;ANESTHESIQUES;84;1862566;7916889;235
2016;N01;ANESTHESIQUES;93;1741029;5021928;347
2016;N02;ANALGESIQUES;11;92284188;12117132;7616
2016;N02;ANALGESIQUES;24;23585708;2577866;9149
2016;N02;ANALGESIQUES;27;26422111;2818338;9375
2016;N02;ANALGESIQUES;28;33428625;3335929;10021
2016;N02;ANALGESIQUES;32;60619875;6006870;10092
2016;N02;ANALGESIQUES;44;51279747;5555186;9231
2016;N02;ANALGESIQUES;52;31222028;3737632;8353
2016;N02;ANALGESIQUES;53;28825057;3306529;8718
2016;N02;ANALGESIQUES;75;55677701;5935603;9380
2016;N02;ANALGESIQUES;76;50712636;5808435;8731
2016;N02;ANALGESIQUES;84;66410574;7916889;8388
2016;N02;ANALGESIQUES;93;49734238;5021928;9903
2016;N03;ANTIEPILEPTIQUES;11;3966760;12117132;327
2016;N03;ANTIEPILEPTIQUES;24;1073546;2577866;416
2016;N03;ANTIEPILEPTIQUES;27;1275514;2818338;453
2016;N03;ANTIEPILEPTIQUES;28;1579368;3335929;473
2016;N03;ANTIEPILEPTIQUES;32;2632484;6006870;438
2016;N03;ANTIEPILEPTIQUES;44;2238242;5555186;403
2016;N03;ANTIEPILEPTIQUES;52;1451044;3737632;388
2016;N03;ANTIEPILEPTIQUES;53;1464185;3306529;443
2016;N03;ANTIEPILEPTIQUES;75;2849011;5935603;480
2016;N03;ANTIEPILEPTIQUES;76;2487250;5808435;428
2016;N03;ANTIEPILEPTIQUES;84;3050191;7916889;385
2016;N03;ANTIEPILEPTIQUES;93;2131270;5021928;424
2016;N04;ANTIPARKINSONIENS;11;1354855;12117132;112
2016;N04;ANTIPARKINSONIENS;24;403543;2577866;157
2016;N04;ANTIPARKINSONIENS;27;514971;2818338;183
2016;N04;ANTIPARKINSONIENS;28;510133;3335929;153
2016;N04;ANTIPARKINSONIENS;32;956375;6006870;159
2016;N04;ANTIPARKINSONIENS;44;900039;5555186;162
2016;N04;ANTIPARKINSONIENS;52;593356;3737632;159
2016;N04;ANTIPARKINSONIENS;53;513268;3306529;155
2016;N04;ANTIPARKINSONIENS;75;1095606;5935603;185
2016;N04;ANTIPARKINSONIENS;76;1009352;5808435;174
2016;N04;ANTIPARKINSONIENS;84;1173514;7916889;148
2016;N04;ANTIPARKINSONIENS;93;926176;5021928;184
2016;N05;PSYCHOLEPTIQUES;11;16876698;12117132;1393
2016;N05;PSYCHOLEPTIQUES;24;4997486;2577866;1939
2016;N05;PSYCHOLEPTIQUES;27;6060298;2818338;2150
2016;N05;PSYCHOLEPTIQUES;28;7678382;3335929;2302
2016;N05;PSYCHOLEPTIQUES;32;15412448;6006870;2566
2016;N05;PSYCHOLEPTIQUES;44;11191811;5555186;2015
2016;N05;PSYCHOLEPTIQUES;52;7063229;3737632;1890
2016;N05;PSYCHOLEPTIQUES;53;8910608;3306529;2695
2016;N05;PSYCHOLEPTIQUES;75;13812678;5935603;2327
2016;N05;PSYCHOLEPTIQUES;76;12497158;5808435;2152
2016;N05;PSYCHOLEPTIQUES;84;14472944;7916889;1828
2016;N05;PSYCHOLEPTIQUES;93;12743450;5021928;2538
2016;N06;PSYCHOANALEPTIQUES;11;10074166;12117132;831
2016;N06;PSYCHOANALEPTIQUES;24;2632499;2577866;1021
2016;N06;PSYCHOANALEPTIQUES;27;3113229;2818338;1105
2016;N06;PSYCHOANALEPTIQUES;28;3818597;3335929;1145
2016;N06;PSYCHOANALEPTIQUES;32;5850832;6006870;974
2016;N06;PSYCHOANALEPTIQUES;44;4962894;5555186;893
2016;N06;PSYCHOANALEPTIQUES;52;3668463;3737632;981
2016;N06;PSYCHOANALEPTIQUES;53;3602157;3306529;1089
2016;N06;PSYCHOANALEPTIQUES;75;6769286;5935603;1140
2016;N06;PSYCHOANALEPTIQUES;76;6072276;5808435;1045
2016;N06;PSYCHOANALEPTIQUES;84;8344486;7916889;1054
2016;N06;PSYCHOANALEPTIQUES;93;5910690;5021928;1177
2016;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;11;3025210;12117132;250
2016;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;24;1270328;2577866;493
2016;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;27;2359138;2818338;837
2016;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;28;2083478;3335929;625
2016;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;32;4379974;6006870;729
2016;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;44;5630097;5555186;1013
2016;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;52;1655240;3737632;443
2016;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;53;1710505;3306529;517
2016;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;75;3310841;5935603;558
2016;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;76;3060831;5808435;527
2016;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;84;3687414;7916889;466
2016;N07;AUTRES MEDICAMENTS DU SYSTEME NERVEUX;93;2270207;5021928;452
2016;P01;ANTIPROTOZOAIRES;11;822897;12117132;68
2016;P01;ANTIPROTOZOAIRES;24;117215;2577866;45
2016;P01;ANTIPROTOZOAIRES;27;146808;2818338;52
2016;P01;ANTIPROTOZOAIRES;28;163427;3335929;49
2016;P01;ANTIPROTOZOAIRES;32;343189;6006870;57
2016;P01;ANTIPROTOZOAIRES;44;290082;5555186;52
2016;P01;ANTIPROTOZOAIRES;52;149307;3737632;40
2016;P01;ANTIPROTOZOAIRES;53;152683;3306529;46
2016;P01;ANTIPROTOZOAIRES;75;316395;5935603;53
2016;P01;ANTIPROTOZOAIRES;76;349600;5808435;60
2016;P01;ANTIPROTOZOAIRES;84;380508;7916889;48
2016;P01;ANTIPROTOZOAIRES;93;404194;5021928;80
2016;P02;ANTHELMINTHIQUES;11;423671;12117132;35
2016;P02;ANTHELMINTHIQUES;24;91716;2577866;36
2016;P02;ANTHELMINTHIQUES;27;97853;2818338;35
2016;P02;ANTHELMINTHIQUES;28;144448;3335929;43
2016;P02;ANTHELMINTHIQUES;32;264476;6006870;44
2016;P02;ANTHELMINTHIQUES;44;178014;5555186;32
2016;P02;ANTHELMINTHIQUES;52;128871;3737632;34
2016;P02;ANTHELMINTHIQUES;53;153412;3306529;46
2016;P02;ANTHELMINTHIQUES;75;269111;5935603;45
2016;P02;ANTHELMINTHIQUES;76;250391;5808435;43
2016;P02;ANTHELMINTHIQUES;84;229480;7916889;29
2016;P02;ANTHELMINTHIQUES;93;220997;5021928;44
2016;P03;PYRETHRINES;11;59821;12117132;5
2016;P03;PYRETHRINES;24;18541;2577866;7
2016;P03;PYRETHRINES;27;17346;2818338;6
2016;P03;PYRETHRINES;28;34070;3335929;10
2016;P03;PYRETHRINES;32;80017;6006870;13
2016;P03;PYRETHRINES;44;37703;5555186;7
2016;P03;PYRETHRINES;52;26369;3737632;7
2016;P03;PYRETHRINES;53;19669;3306529;6
2016;P03;PYRETHRINES;75;52825;5935603;9
2016;P03;PYRETHRINES;76;42946;5808435;7
2016;P03;PYRETHRINES;84;34315;7916889;4
